inbrünstigerer	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigeres	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstiges	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigst	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigste	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigstem	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigsten	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigster	inbrünstig	AD	positive	0.0040/0/0	L
inbrünstigstes	inbrünstig	AD	positive	0.0040/0/0	L
individuell	individuell	AD	positive	0.0040/0/0	L
individuelle	individuell	AD	positive	0.0040/0/0	L
individuellem	individuell	AD	positive	0.0040/0/0	L
individuellen	individuell	AD	positive	0.0040/0/0	L
individueller	individuell	AD	positive	0.0040/0/0	L
individuellere	individuell	AD	positive	0.0040/0/0	L
individuellerem	individuell	AD	positive	0.0040/0/0	L
individuelleren	individuell	AD	positive	0.0040/0/0	L
individuellerer	individuell	AD	positive	0.0040/0/0	L
individuelleres	individuell	AD	positive	0.0040/0/0	L
individuelles	individuell	AD	positive	0.0040/0/0	L
individuellst	individuell	AD	positive	0.0040/0/0	L
individuellste	individuell	AD	positive	0.0040/0/0	L
individuellstem	individuell	AD	positive	0.0040/0/0	L
individuellsten	individuell	AD	positive	0.0040/0/0	L
individuellster	individuell	AD	positive	0.0040/0/0	L
individuellstes	individuell	AD	positive	0.0040/0/0	L
informativ	informativ	AD	positive	0.5/0.5/0	D
ingeniös	ingeniös	AD	positive	0.0040/0/0	L
ingeniöse	ingeniös	AD	positive	0.0040/0/0	L
ingeniösem	ingeniös	AD	positive	0.0040/0/0	L
ingeniösen	ingeniös	AD	positive	0.0040/0/0	L
ingeniöser	ingeniös	AD	positive	0.0040/0/0	L
ingeniösere	ingeniös	AD	positive	0.0040/0/0	L
ingeniöserem	ingeniös	AD	positive	0.0040/0/0	L
ingeniöseren	ingeniös	AD	positive	0.0040/0/0	L
ingeniöserer	ingeniös	AD	positive	0.0040/0/0	L
ingeniöseres	ingeniös	AD	positive	0.0040/0/0	L
ingeniöses	ingeniös	AD	positive	0.0040/0/0	L
ingeniösest	ingeniös	AD	positive	0.0040/0/0	L
ingeniöseste	ingeniös	AD	positive	0.0040/0/0	L
ingeniösestem	ingeniös	AD	positive	0.0040/0/0	L
ingeniösesten	ingeniös	AD	positive	0.0040/0/0	L
ingeniösester	ingeniös	AD	positive	0.0040/0/0	L
ingeniösestes	ingeniös	AD	positive	0.0040/0/0	L
innig	innig	AD	positive	1/0/0	D
innovativ	innovativ	AD	positive	0.3302/0/0	L
innovative	innovativ	AD	positive	0.3302/0/0	L
innovativem	innovativ	AD	positive	0.3302/0/0	L
innovativen	innovativ	AD	positive	0.3302/0/0	L
innovativer	innovativ	AD	positive	0.3302/0/0	L
innovativere	innovativ	AD	positive	0.3302/0/0	L
innovativerem	innovativ	AD	positive	0.3302/0/0	L
innovativeren	innovativ	AD	positive	0.3302/0/0	L
innovativerer	innovativ	AD	positive	0.3302/0/0	L
innovativeres	innovativ	AD	positive	0.3302/0/0	L
innovatives	innovativ	AD	positive	0.3302/0/0	L
innovativst	innovativ	AD	positive	0.3302/0/0	L
innovativste	innovativ	AD	positive	0.3302/0/0	L
innovativstem	innovativ	AD	positive	0.3302/0/0	L
innovativsten	innovativ	AD	positive	0.3302/0/0	L
innovativster	innovativ	AD	positive	0.3302/0/0	L
innovativstes	innovativ	AD	positive	0.3302/0/0	L
inspirativ	inspirativ	VV	positive	0/0/0	D
inspirieren	inspirieren	VV	positive	0.0040/0/0	L
inspirierend	inspirierend	AD	positive	0.0786/0/0	L
inspiriert	inspirieren	VV	positive	0/0/0	D
intakt	intakt	AD	positive	0.0040/0/0	L
intakte	intakt	AD	positive	0.0040/0/0	L
intaktem	intakt	AD	positive	0.0040/0/0	L
intakten	intakt	AD	positive	0.0040/0/0	L
intakter	intakt	AD	positive	0.0040/0/0	L
intaktere	intakt	AD	positive	0.0040/0/0	L
intakterem	intakt	AD	positive	0.0040/0/0	L
intakteren	intakt	AD	positive	0.0040/0/0	L
intakterer	intakt	AD	positive	0.0040/0/0	L
intakteres	intakt	AD	positive	0.0040/0/0	L
intaktes	intakt	AD	positive	0.0040/0/0	L
intaktest	intakt	AD	positive	0.0040/0/0	L
intakteste	intakt	AD	positive	0.0040/0/0	L
intaktestem	intakt	AD	positive	0.0040/0/0	L
intaktesten	intakt	AD	positive	0.0040/0/0	L
intaktester	intakt	AD	positive	0.0040/0/0	L
intaktestes	intakt	AD	positive	0.0040/0/0	L
integer	integer	AD	positive	0.0040/0/0	L
integerst	integer	AD	positive	0.0040/0/0	L
integerste	integer	AD	positive	0.0040/0/0	L
integerstem	integer	AD	positive	0.0040/0/0	L
integersten	integer	AD	positive	0.0040/0/0	L
integerster	integer	AD	positive	0.0040/0/0	L
integerstes	integer	AD	positive	0.0040/0/0	L
integre	integer	AD	positive	0.0040/0/0	L
integrem	integer	AD	positive	0.0040/0/0	L
integren	integer	AD	positive	0.0040/0/0	L
integrer	integer	AD	positive	0.0040/0/0	L
integrere	integer	AD	positive	0.0040/0/0	L
integrerem	integer	AD	positive	0.0040/0/0	L
integreren	integer	AD	positive	0.0040/0/0	L
integrerer	integer	AD	positive	0.0040/0/0	L
integreres	integer	AD	positive	0.0040/0/0	L
integres	integer	AD	positive	0.0040/0/0	L
integrier	integrieren	VV	positive	0.0908/0/0	L
integriere	integrieren	VV	positive	0.0908/0/0	L
integrieren	integrieren	VV	positive	0.0908/0/0	L
integrierest	integrieren	VV	positive	0.0908/0/0	L
integrieret	integrieren	VV	positive	0.0908/0/0	L
integrierst	integrieren	VV	positive	0.0908/0/0	L
integriert	integrieren	VV	positive	0.0908/0/0	L
integrierte	integrieren	VV	positive	0.0908/0/0	L
integrierten	integrieren	VV	positive	0.0908/0/0	L
integriertest	integrieren	VV	positive	0.0908/0/0	L
integriertet	integrieren	VV	positive	0.0908/0/0	L
intellektuell	intellektuell	AD	positive	1/0/0	D
intellektuelle	intellektuell	AD	positive	1/0/0	D
intelligent	intelligent	AD	positive	0.1238/0/0	L
intelligente	intelligent	AD	positive	0.1238/0/0	L
intelligentem	intelligent	AD	positive	0.1238/0/0	L
intelligenten	intelligent	AD	positive	0.1238/0/0	L
intelligenter	intelligent	AD	positive	0.1238/0/0	L
intelligentere	intelligent	AD	positive	0.1238/0/0	L
intelligenterem	intelligent	AD	positive	0.1238/0/0	L
intelligenteren	intelligent	AD	positive	0.1238/0/0	L
intelligenterer	intelligent	AD	positive	0.1238/0/0	L
intelligenteres	intelligent	AD	positive	0.1238/0/0	L
intelligentes	intelligent	AD	positive	0.1238/0/0	L
intelligentest	intelligent	AD	positive	0.1238/0/0	L
intelligenteste	intelligent	AD	positive	0.1238/0/0	L
intelligentestem	intelligent	AD	positive	0.1238/0/0	L
intelligentesten	intelligent	AD	positive	0.1238/0/0	L
intelligentester	intelligent	AD	positive	0.1238/0/0	L
intelligentestes	intelligent	AD	positive	0.1238/0/0	L
intensiv	intensiv	AD	positive	0.0040/0/0	L
intensive	intensiv	AD	positive	0.0040/0/0	L
intensivem	intensiv	AD	positive	0.0040/0/0	L
intensiven	intensiv	AD	positive	0.0040/0/0	L
intensiver	intensiv	AD	positive	0.0040/0/0	L
intensivere	intensiv	AD	positive	0.0040/0/0	L
intensiverem	intensiv	AD	positive	0.0040/0/0	L
intensiveren	intensiv	AD	positive	0.0040/0/0	L
intensiverer	intensiv	AD	positive	0.0040/0/0	L
intensiveres	intensiv	AD	positive	0.0040/0/0	L
intensives	intensiv	AD	positive	0.0040/0/0	L
intensivst	intensiv	AD	positive	0.0040/0/0	L
intensivste	intensiv	AD	positive	0.0040/0/0	L
intensivstem	intensiv	AD	positive	0.0040/0/0	L
intensivsten	intensiv	AD	positive	0.0040/0/0	L
intensivster	intensiv	AD	positive	0.0040/0/0	L
intensivstes	intensiv	AD	positive	0.0040/0/0	L
interessant	interessant	AD	positive	0.2488/0/0	L
interessante	interessant	AD	positive	0.2488/0/0	L
interessantem	interessant	AD	positive	0.2488/0/0	L
interessanten	interessant	AD	positive	0.2488/0/0	L
interessanter	interessant	AD	positive	0.2488/0/0	L
interessantere	interessant	AD	positive	0.2488/0/0	L
interessanterem	interessant	AD	positive	0.2488/0/0	L
interessanteren	interessant	AD	positive	0.2488/0/0	L
interessanterer	interessant	AD	positive	0.2488/0/0	L
interessanteres	interessant	AD	positive	0.2488/0/0	L
interessantes	interessant	AD	positive	0.2488/0/0	L
interessantest	interessant	AD	positive	0.2488/0/0	L
interessanteste	interessant	AD	positive	0.2488/0/0	L
interessantestem	interessant	AD	positive	0.2488/0/0	L
interessantesten	interessant	AD	positive	0.2488/0/0	L
interessantester	interessant	AD	positive	0.2488/0/0	L
interessantestes	interessant	AD	positive	0.2488/0/0	L
interessier	interessieren	VV	positive	0.0040/0/0	L
interessiere	interessieren	VV	positive	0.0040/0/0	L
interessieren	interessieren	VV	positive	0.0040/0/0	L
interessierest	interessieren	VV	positive	0.0040/0/0	L
interessieret	interessieren	VV	positive	0.0040/0/0	L
interessierst	interessieren	VV	positive	0.0040/0/0	L
interessiert	interessiert	AD	positive	0.0040/0/0	L
interessierte	interessiert	AD	positive	0.0040/0/0	L
interessiertem	interessiert	AD	positive	0.0040/0/0	L
interessierten	interessiert	AD	positive	0.0040/0/0	L
interessierter	interessiert	AD	positive	0.0040/0/0	L
interessiertere	interessiert	AD	positive	0.0040/0/0	L
interessierterem	interessiert	AD	positive	0.0040/0/0	L
interessierteren	interessiert	AD	positive	0.0040/0/0	L
interessierterer	interessiert	AD	positive	0.0040/0/0	L
interessierteres	interessiert	AD	positive	0.0040/0/0	L
interessiertes	interessiert	AD	positive	0.0040/0/0	L
interessiertest	interessiert	AD	positive	0.0040/0/0	L
interessierteste	interessiert	AD	positive	0.0040/0/0	L
interessiertestem	interessiert	AD	positive	0.0040/0/0	L
interessiertesten	interessiert	AD	positive	0.0040/0/0	L
interessiertester	interessiert	AD	positive	0.0040/0/0	L
interessiertestes	interessiert	AD	positive	0.0040/0/0	L
interessiertet	interessieren	VV	positive	0.0040/0/0	L
intervenierte	intervenieren	VV	positive	0/0/0	D
intuitiv	intuitiv	AD	positive	0.7/0.1/0.2	D
investier	investieren	VV	positive	0.0040/0/0	L
investiere	investieren	VV	positive	0.0040/0/0	L
investieren	investieren	VV	positive	0.0040/0/0	L
investierest	investieren	VV	positive	0.0040/0/0	L
investieret	investieren	VV	positive	0.0040/0/0	L
investierst	investieren	VV	positive	0.0040/0/0	L
investiert	investieren	VV	positive	0.0040/0/0	L
investierte	investieren	VV	positive	0.0040/0/0	L
investierten	investieren	VV	positive	0.0040/0/0	L
investiertest	investieren	VV	positive	0.0040/0/0	L
investiertet	investieren	VV	positive	0.0040/0/0	L
ja	ja	AD	positive	0.246316/0.524211/0.229474	D
jubel	jubeln	VV	positive	0.0756/0/0	L
jubele	jubeln	VV	positive	0.0756/0/0	L
jubelen	jubeln	VV	positive	0.0756/0/0	L
jubeln	jubeln	VV	positive	0.0756/0/0	L
jubelnd	jubelnd	AD	positive	0/0/0	D
jubelst	jubeln	VV	positive	0.0756/0/0	L
jubelt	jubeln	VV	positive	0.0756/0/0	L
jubelte	jubeln	VV	positive	0.0756/0/0	L
jubelten	jubeln	VV	positive	0.0756/0/0	L
jubeltest	jubeln	VV	positive	0.0756/0/0	L
jubeltet	jubeln	VV	positive	0.0756/0/0	L
jubilierend	jubilieren	VV	positive	0/0/0	D
jubl	jubeln	VV	positive	0.0756/0/0	L
juble	jubeln	VV	positive	0.0756/0/0	L
jugendlich	jugendlich	AD	positive	0/0/0	D
jugendliche	jugendlich	AD	positive	0/0/0	D
jung	jung	AD	positive	0.3/0.466667/0.233333	D
kaiserlich	kaiserlich	AD	positive	0/0/0	D
kam	kommen	VV	positive	0.268817/0.491039/0.240143	D
karitativ	karitativ	AD	positive	0/0/0	D
kauen	kauen	VV	positive	0/0/1	D
kein Fehler	kein Fehler	NN	positive	0/0/0	D
kein Fehlkauf	kein Fehlkauf	NN	positive	0/0/0	D
kein Langeweile	kein Langeweile	NN	positive	0/0/0	D
kein Mangel	kein Mangel	NN	positive	0/0/0	D
kein Nachteil	kein Nachteil	NN	positive	0/0/0	D
kein Problem	kein Problem	NN	positive	0/0/0	D
kein Schwäche	kein Schwäche	NN	positive	0/0/0	D
kein Wunsch	kein Wunsch	NN	positive	0/0/0	D
kein negativ	kein negativ	VV	positive	0/0/0	D
kein schlecht	kein schlecht	VV	positive	0/0/0	D
kennerhaft	kennerhaft	VV	positive	0/0/0	D
kenntnisreich	kenntnisreich	AD	positive	0/0/0	D
keusch	keusch	AD	positive	0/0/0	D
kinderleicht	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichte	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtem	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichten	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichter	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtere	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichterem	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichteren	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichterer	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichteres	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtes	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtst	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtste	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtstem	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtsten	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtster	kinderleicht	AD	positive	0.0040/0/0	L
kinderleichtstes	kinderleicht	AD	positive	0.0040/0/0	L
kitzelte	kitzeln	VV	positive	0/0/0	D
klaglos	klaglos	AD	positive	0.0040/0/0	L
klaglose	klaglos	AD	positive	0.0040/0/0	L
klaglosem	klaglos	AD	positive	0.0040/0/0	L
klaglosen	klaglos	AD	positive	0.0040/0/0	L
klagloser	klaglos	AD	positive	0.0040/0/0	L
klaglosere	klaglos	AD	positive	0.0040/0/0	L
klagloserem	klaglos	AD	positive	0.0040/0/0	L
klagloseren	klaglos	AD	positive	0.0040/0/0	L
klagloserer	klaglos	AD	positive	0.0040/0/0	L
klagloseres	klaglos	AD	positive	0.0040/0/0	L
klagloses	klaglos	AD	positive	0.0040/0/0	L
klaglosest	klaglos	AD	positive	0.0040/0/0	L
klagloseste	klaglos	AD	positive	0.0040/0/0	L
klaglosestem	klaglos	AD	positive	0.0040/0/0	L
klaglosesten	klaglos	AD	positive	0.0040/0/0	L
klaglosester	klaglos	AD	positive	0.0040/0/0	L
klaglosestes	klaglos	AD	positive	0.0040/0/0	L
klang	klingen	VV	positive	0.155844/0.564935/0.279221	D
klar	klar	AD	positive	0.0040/0/0	L
klare	klar	AD	positive	0.0040/0/0	L
klarem	klar	AD	positive	0.0040/0/0	L
klaren	klar	AD	positive	0.0040/0/0	L
klarer	klar	AD	positive	0.0040/0/0	L
klarere	klar	AD	positive	0.0040/0/0	L
klarerem	klar	AD	positive	0.0040/0/0	L
klareren	klar	AD	positive	0.0040/0/0	L
klarerer	klar	AD	positive	0.0040/0/0	L
klareres	klar	AD	positive	0.0040/0/0	L
klares	klar	AD	positive	0.0040/0/0	L
klarst	klar	AD	positive	0.0040/0/0	L
klarste	klar	AD	positive	0.0040/0/0	L
klarstem	klar	AD	positive	0.0040/0/0	L
klarsten	klar	AD	positive	0.0040/0/0	L
klarster	klar	AD	positive	0.0040/0/0	L
klarstes	klar	AD	positive	0.0040/0/0	L
klasse	klasse	AD	positive	0.3474/0/0	L
klassee	klasse	AD	positive	0.3474/0/0	L
klasseem	klasse	AD	positive	0.3474/0/0	L
klasseen	klasse	AD	positive	0.3474/0/0	L
klasseer	klasse	AD	positive	0.3474/0/0	L
klasseere	klasse	AD	positive	0.3474/0/0	L
klasseerem	klasse	AD	positive	0.3474/0/0	L
klasseeren	klasse	AD	positive	0.3474/0/0	L
klasseerer	klasse	AD	positive	0.3474/0/0	L
klasseeres	klasse	AD	positive	0.3474/0/0	L
klassees	klasse	AD	positive	0.3474/0/0	L
klassest	klasse	AD	positive	0.3474/0/0	L
klasseste	klasse	AD	positive	0.3474/0/0	L
klassestem	klasse	AD	positive	0.3474/0/0	L
klassesten	klasse	AD	positive	0.3474/0/0	L
klassester	klasse	AD	positive	0.3474/0/0	L
klassestes	klasse	AD	positive	0.3474/0/0	L
klassisch	klassisch	AD	positive	0.0040/0/0	L
klassische	klassisch	AD	positive	0.0040/0/0	L
klassischem	klassisch	AD	positive	0.0040/0/0	L
klassischen	klassisch	AD	positive	0.0040/0/0	L
klassischer	klassisch	AD	positive	0.0040/0/0	L
klassischere	klassisch	AD	positive	0.0040/0/0	L
klassischerem	klassisch	AD	positive	0.0040/0/0	L
klassischeren	klassisch	AD	positive	0.0040/0/0	L
klassischerer	klassisch	AD	positive	0.0040/0/0	L
klassischeres	klassisch	AD	positive	0.0040/0/0	L
klassisches	klassisch	AD	positive	0.0040/0/0	L
klassischst	klassisch	AD	positive	0.0040/0/0	L
klassischste	klassisch	AD	positive	0.0040/0/0	L
klassischstem	klassisch	AD	positive	0.0040/0/0	L
klassischsten	klassisch	AD	positive	0.0040/0/0	L
klassischster	klassisch	AD	positive	0.0040/0/0	L
klassischstes	klassisch	AD	positive	0.0040/0/0	L
kletter	klettern	VV	positive	0.457/0/0	L
klettere	klettern	VV	positive	0.457/0/0	L
kletteren	klettern	VV	positive	0.457/0/0	L
klettern	klettern	VV	positive	0.457/0/0	L
kletterst	klettern	VV	positive	0.457/0/0	L
klettert	klettern	VV	positive	0.457/0/0	L
kletterte	klettern	VV	positive	0.457/0/0	L
kletterten	klettern	VV	positive	0.457/0/0	L
klettertest	klettern	VV	positive	0.457/0/0	L
klettertet	klettern	VV	positive	0.457/0/0	L
klimatisiert	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierte	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertem	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierten	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierter	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertere	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierterem	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierteren	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierterer	klimatisiert	VV	positive	0.0040/0/0	L
klimatisierteres	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertes	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertst	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertste	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertstem	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertsten	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertster	klimatisiert	VV	positive	0.0040/0/0	L
klimatisiertstes	klimatisiert	VV	positive	0.0040/0/0	L
klingen	klingen	VV	positive	0.155844/0.564935/0.279221	D
klingend	klingend	AD	positive	0.166667/0.666667/0.166667	D
klug	klug	AD	positive	0.3532/0/0	L
kluge	klug	AD	positive	0.3532/0/0	L
klugem	klug	AD	positive	0.3532/0/0	L
klugen	klug	AD	positive	0.3532/0/0	L
kluger	klug	AD	positive	0.3532/0/0	L
klugerweise	klugerweise	AD	positive	0/0/0	D
kluges	klug	AD	positive	0.3532/0/0	L
klär	klären	VV	positive	0.0040/0/0	L
kläre	klären	VV	positive	0.0040/0/0	L
klären	klären	VV	positive	0.0040/0/0	L
klärest	klären	VV	positive	0.0040/0/0	L
kläret	klären	VV	positive	0.0040/0/0	L
klärst	klären	VV	positive	0.0040/0/0	L
klärt	klären	VV	positive	0.0040/0/0	L
klärte	klären	VV	positive	0.0040/0/0	L
klärten	klären	VV	positive	0.0040/0/0	L
klärtest	klären	VV	positive	0.0040/0/0	L
klärtet	klären	VV	positive	0.0040/0/0	L
klüger	klug	AD	positive	0.3532/0/0	L
klügere	klug	AD	positive	0.3532/0/0	L
klügerem	klug	AD	positive	0.3532/0/0	L
klügeren	klug	AD	positive	0.3532/0/0	L
klügerer	klug	AD	positive	0.3532/0/0	L
klügeres	klug	AD	positive	0.3532/0/0	L
klügst	klug	AD	positive	0.3532/0/0	L
klügste	klug	AD	positive	0.3532/0/0	L
klügstem	klug	AD	positive	0.3532/0/0	L
klügsten	klug	AD	positive	0.3532/0/0	L
klügster	klug	AD	positive	0.3532/0/0	L
klügstes	klug	AD	positive	0.3532/0/0	L
knackig	knackig	AD	positive	0.333333/0.333333/0.333333	D
knorke	knorke	AD	positive	0.0040/0/0	L
knorkem	knorke	AD	positive	0.0040/0/0	L
knorken	knorke	AD	positive	0.0040/0/0	L
knorker	knorke	AD	positive	0.0040/0/0	L
knorkere	knorke	AD	positive	0.0040/0/0	L
knorkerem	knorke	AD	positive	0.0040/0/0	L
knorkeren	knorke	AD	positive	0.0040/0/0	L
knorkerer	knorke	AD	positive	0.0040/0/0	L
knorkeres	knorke	AD	positive	0.0040/0/0	L
knorkes	knorke	AD	positive	0.0040/0/0	L
knorkest	knorke	AD	positive	0.0040/0/0	L
knorkeste	knorke	AD	positive	0.0040/0/0	L
knorkestem	knorke	AD	positive	0.0040/0/0	L
knorkesten	knorke	AD	positive	0.0040/0/0	L
knorkester	knorke	AD	positive	0.0040/0/0	L
knorkestes	knorke	AD	positive	0.0040/0/0	L
knuddelig	knuddelig	AD	positive	0.2086/0/0	L
knuffig	knuffig	AD	positive	0.0974/0/0	L
knusprig	knusprig	AD	positive	0.5/0.375/0.125	D
kognitive	kognitiv	AD	positive	0/0/0	D
kohärent	kohärent	AD	positive	0/0/0	D
kollegial	kollegial	AD	positive	0.0809/0/0	L
kollegiale	kollegial	AD	positive	0.0809/0/0	L
kollegialem	kollegial	AD	positive	0.0809/0/0	L
kollegialen	kollegial	AD	positive	0.0809/0/0	L
kollegialer	kollegial	AD	positive	0.0809/0/0	L
kollegialere	kollegial	AD	positive	0.0809/0/0	L
kollegialerem	kollegial	AD	positive	0.0809/0/0	L
kollegialeren	kollegial	AD	positive	0.0809/0/0	L
kollegialerer	kollegial	AD	positive	0.0809/0/0	L
kollegialeres	kollegial	AD	positive	0.0809/0/0	L
kollegiales	kollegial	AD	positive	0.0809/0/0	L
kollegialst	kollegial	AD	positive	0.0809/0/0	L
kollegialste	kollegial	AD	positive	0.0809/0/0	L
kollegialstem	kollegial	AD	positive	0.0809/0/0	L
kollegialsten	kollegial	AD	positive	0.0809/0/0	L
kollegialster	kollegial	AD	positive	0.0809/0/0	L
kollegialstes	kollegial	AD	positive	0.0809/0/0	L
komfortabel	komfortabel	AD	positive	0.08/0/0	L
komfortabelst	komfortabel	AD	positive	0.08/0/0	L
komfortabelste	komfortabel	AD	positive	0.08/0/0	L
komfortabelstem	komfortabel	AD	positive	0.08/0/0	L
komfortabelsten	komfortabel	AD	positive	0.08/0/0	L
komfortabelster	komfortabel	AD	positive	0.08/0/0	L
komfortabelstes	komfortabel	AD	positive	0.08/0/0	L
komfortable	komfortabel	AD	positive	0.08/0/0	L
komfortablem	komfortabel	AD	positive	0.08/0/0	L
komfortablen	komfortabel	AD	positive	0.08/0/0	L
komfortabler	komfortabel	AD	positive	0.08/0/0	L
komfortablere	komfortabel	AD	positive	0.08/0/0	L
komfortablerem	komfortabel	AD	positive	0.08/0/0	L
komfortableren	komfortabel	AD	positive	0.08/0/0	L
komfortablerer	komfortabel	AD	positive	0.08/0/0	L
komfortableres	komfortabel	AD	positive	0.08/0/0	L
komfortables	komfortabel	AD	positive	0.08/0/0	L
kommod	kommod	AD	positive	0.0040/0/0	L
kommode	kommod	AD	positive	0.0040/0/0	L
kommodem	kommod	AD	positive	0.0040/0/0	L
kommoden	kommod	AD	positive	0.0040/0/0	L
kommoder	kommod	AD	positive	0.0040/0/0	L
kommodere	kommod	AD	positive	0.0040/0/0	L
kommoderem	kommod	AD	positive	0.0040/0/0	L
kommoderen	kommod	AD	positive	0.0040/0/0	L
kommoderer	kommod	AD	positive	0.0040/0/0	L
kommoderes	kommod	AD	positive	0.0040/0/0	L
kommodes	kommod	AD	positive	0.0040/0/0	L
kommodest	kommod	AD	positive	0.0040/0/0	L
kommodeste	kommod	AD	positive	0.0040/0/0	L
kommodestem	kommod	AD	positive	0.0040/0/0	L
kommodesten	kommod	AD	positive	0.0040/0/0	L
kommodester	kommod	AD	positive	0.0040/0/0	L
kommodestes	kommod	AD	positive	0.0040/0/0	L
kommunikativ	kommunikativ	AD	positive	0.0040/0/0	L
kommunikative	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativem	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativen	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativer	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativere	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativerem	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativeren	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativerer	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativeres	kommunikativ	AD	positive	0.0040/0/0	L
kommunikatives	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativst	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativste	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativstem	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativsten	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativster	kommunikativ	AD	positive	0.0040/0/0	L
kommunikativstes	kommunikativ	AD	positive	0.0040/0/0	L
kompatibel	kompatibel	AD	positive	0.0040/0/0	L
kompatibelst	kompatibel	AD	positive	0.0040/0/0	L
kompatibelste	kompatibel	AD	positive	0.0040/0/0	L
kompatibelstem	kompatibel	AD	positive	0.0040/0/0	L
kompatibelsten	kompatibel	AD	positive	0.0040/0/0	L
kompatibelster	kompatibel	AD	positive	0.0040/0/0	L
kompatibelstes	kompatibel	AD	positive	0.0040/0/0	L
kompatible	kompatibel	AD	positive	0.0040/0/0	L
kompatiblem	kompatibel	AD	positive	0.0040/0/0	L
kompatiblen	kompatibel	AD	positive	0.0040/0/0	L
kompatibler	kompatibel	AD	positive	0.0040/0/0	L
kompatiblere	kompatibel	AD	positive	0.0040/0/0	L
kompatiblerem	kompatibel	AD	positive	0.0040/0/0	L
kompatibleren	kompatibel	AD	positive	0.0040/0/0	L
kompatiblerer	kompatibel	AD	positive	0.0040/0/0	L
kompatibleres	kompatibel	AD	positive	0.0040/0/0	L
kompatibles	kompatibel	AD	positive	0.0040/0/0	L
kompensier	kompensieren	VV	positive	0.0040/0/0	L
kompensiere	kompensieren	VV	positive	0.0040/0/0	L
kompensieren	kompensieren	VV	positive	0.0040/0/0	L
kompensierest	kompensieren	VV	positive	0.0040/0/0	L
kompensieret	kompensieren	VV	positive	0.0040/0/0	L
kompensierst	kompensieren	VV	positive	0.0040/0/0	L
kompensiert	kompensieren	VV	positive	0.0040/0/0	L
kompensierte	kompensieren	VV	positive	0.0040/0/0	L
kompensierten	kompensieren	VV	positive	0.0040/0/0	L
kompensiertest	kompensieren	VV	positive	0.0040/0/0	L
kompensiertet	kompensieren	VV	positive	0.0040/0/0	L
kompetent	kompetent	AD	positive	0.0789/0/0	L
kompetente	kompetent	AD	positive	0.0789/0/0	L
kompetentem	kompetent	AD	positive	0.0789/0/0	L
kompetenten	kompetent	AD	positive	0.0789/0/0	L
kompetenter	kompetent	AD	positive	0.0789/0/0	L
kompetentere	kompetent	AD	positive	0.0789/0/0	L
kompetenterem	kompetent	AD	positive	0.0789/0/0	L
kompetenteren	kompetent	AD	positive	0.0789/0/0	L
